fecha,afluencia
2020-06-09,1530600
2020-06-10,1549191
2020-06-11,1528011
2020-06-12,1625207
2020-06-13,1344830
2020-06-14,799174
2020-06-15,1685102
2020-06-16,1684937
2020-06-17,1686528
2020-06-18,1694469
2020-06-19,1713905
2020-06-20,1440892
2020-06-21,832468
2020-06-22,1570297
2020-06-23,1631634
2020-06-24,1718103
2020-06-25,1702514
2020-06-26,1775614
2020-06-27,1505867
2020-06-28,944916
2020-06-29,1813853
2020-06-30,1885568
2020-07-01,1990778
2020-07-02,1974820
2020-07-03,2053692
2020-07-04,1684116
2020-07-05,998383
2020-07-06,1910583
2020-07-07,1961417
2020-07-08,2007459
2020-07-09,1994453
2020-07-10,2062925
2020-07-11,1721827
2020-07-12,1045319
2020-07-13,1975425
2020-07-14,2021511
2020-07-15,2143064
2020-07-16,2110054
2020-07-17,2143200
2020-07-18,1809429
2020-07-19,1060856
2020-07-20,2057675
2020-07-21,2055717
2020-07-22,2145144
2020-07-23,2092896
2020-07-24,2161245
2020-07-25,1803471
2020-07-26,1083665
2020-07-27,2058332
2020-07-28,2105052
2020-07-29,2122808
2020-07-30,2149285
2020-07-31,2251920
2020-08-01,1935000
2020-08-02,1169365
2020-08-03,2217189
2020-08-04,2202701
2020-08-05,2284112
2020-08-06,2241644
2020-08-07,2326194
2020-08-08,1917379
2020-08-09,1174517
2020-08-10,2224671
2020-08-11,2226430
2020-08-12,2266325
2020-08-13,2339396
2020-08-14,2417606
2020-08-15,2097974
2020-08-16,1299522
2020-08-17,2318979
2020-08-18,2341362
2020-08-19,2409860
2020-08-20,2350099
2020-08-21,2444108
2020-08-22,2082241
2020-08-23,1289008
2020-08-24,2261258
2020-08-25,2287660
2020-08-26,2357944
2020-08-27,2339275
2020-08-28,2425500
2020-08-29,2132156
2020-08-30,1296591
2020-08-31,2339945
2020-09-01,2422511
2020-09-02,2454969
2020-09-03,2467523
2020-09-04,2493632
2020-09-05,2140104
2020-09-06,1240041
2020-09-07,2392826
2020-09-08,2403336
2020-09-09,2478378
2020-09-10,2414065
2020-09-11,2514936
2020-09-12,2137385
2020-09-13,1307174
2020-09-14,2418300
2020-09-15,2166956
2020-09-16,1058304
2020-09-17,2337841
2020-09-18,2490345
2020-09-19,2102442
2020-09-20,1339100
2020-09-21,2442866
2020-09-22,2435976
2020-09-23,2532569
2020-09-24,2502542
2020-09-25,2564096
2020-09-26,2242346
2020-09-27,1321687
2020-09-28,2447955
2020-09-29,2445998
2020-09-30,2503009
2020-10-01,2626702
2020-10-02,2624023
2020-10-03,2348231
2020-10-04,1427802
2020-10-05,2508295
2020-10-06,2538507
2020-10-07,2568782
2020-10-08,2534918
2020-10-09,2650602
2020-10-10,2341297
2020-10-11,1368268
2020-10-12,2494645
2020-10-13,2490966
2020-10-14,2599581
2020-10-15,2611419
2020-10-16,2743987
2020-10-17,2404152
2020-10-18,1457014
2020-10-19,2548293
2020-10-20,2576721
2020-10-21,2606782
2020-10-22,2631853
2020-10-23,2728513
2020-10-24,2388639
2020-10-25,1449057
2020-10-26,2570599
2020-10-27,2605591
2020-10-28,2625757
2020-10-29,2639143
2020-10-30,2756111
2020-10-31,2405882
2020-11-01,1356226
2020-11-02,1778689
2020-11-03,2531165
2020-11-04,2637512
2020-11-05,2615313
2020-11-06,2726635
2020-11-07,2394750
2020-11-08,1424774
2020-11-09,2551200
2020-11-10,2607974
2020-11-11,2663275
2020-11-12,2696215
2020-11-13,2826937
2020-11-14,2519468
2020-11-15,1529801
2020-11-16,1753403
2020-11-17,2608449
2020-11-18,2664189
2020-11-19,2671747
2020-11-20,2759223
2020-11-21,2370698
2020-11-22,1467951
2020-11-23,2623187
2020-11-24,2605376
2020-11-25,2671888
2020-11-26,2662032
2020-11-27,2752685
2020-11-28,2498122
2020-11-29,1484692
2020-11-30,2635977
2020-12-01,2706208
2020-12-02,2768892
2020-12-03,2725037
2020-12-04,2776553
2020-12-05,2523252
2020-12-06,1550669
2020-12-07,2603862
2020-12-08,2589855
2020-12-09,2695696
2020-12-10,2694973
2020-12-11,2749295
2020-12-12,2403030
2020-12-13,1512094
2020-12-14,2571364
2020-12-15,2586905
2020-12-16,2703553
2020-12-17,2682760
2020-12-18,2754722
2020-12-19,2240298
2020-12-20,1374261
2020-12-21,2328186
2020-12-22,2301417
2020-12-23,2375632
2020-12-24,1825588
2020-12-25,761644
2020-12-26,1419547
2020-12-27,1131109
2020-12-28,2024045
2020-12-29,2002914
2020-12-30,2093548
2020-12-31,1663854
2021-01-01,723937
2021-01-02,1365016
2021-01-03,1175547
2021-01-04,2174685
2021-01-05,2232672
2021-01-06,1957117
2021-01-07,1967338
2021-01-08,2044443
2021-01-09,940652
2021-01-10,524758
2021-01-11,1055126
2021-01-12,1224639
2021-01-13,1242422
2021-01-14,1272387
2021-01-15,1316278
2021-01-16,1159839
2021-01-17,632192
2021-01-18,1264719
2021-01-19,1292800
2021-01-20,1299588
2021-01-21,1303606
2021-01-22,1359689
2021-01-23,1132877
2021-01-24,636673
2021-01-25,1481861
2021-01-26,1508751
2021-01-27,1503509
2021-01-28,1515181
2021-01-29,1569878
2021-01-30,1366301
2021-01-31,789161
2021-02-01,1092202
2021-02-02,1678174
2021-02-03,1720772
2021-02-04,1717226
2021-02-05,1752418
2021-02-06,1536209
2021-02-07,859507
2021-02-08,1819615
2021-02-09,1926239
2021-02-10,1978095
2021-02-11,1958711
2021-02-12,2057572
2021-02-13,1853172
2021-02-14,1119927
2021-02-15,1956844
2021-02-16,2051780
2021-02-17,2044828
2021-02-18,2067006
2021-02-19,2168149
2021-02-20,1879850
2021-02-21,1123031
2021-02-22,2031779
2021-02-23,2137411
2021-02-24,2157407
2021-02-25,2148061
2021-02-26,2263443
2021-02-27,2095662
2021-02-28,1241231
2021-03-01,2277384
2021-03-02,2308620
2021-03-03,2329954
2021-03-04,2299614
2021-03-05,2375371
2021-03-06,2036051
2021-03-07,1237523
2021-03-08,2156433
2021-03-09,2264449
2021-03-10,2320198
2021-03-11,2305139
2021-03-12,2404824
2021-03-13,2094306
2021-03-14,1260284
2021-03-15,1476790
2021-03-16,2289040
2021-03-17,2363406
2021-03-18,2347561
2021-03-19,2390207
2021-03-20,2099161
2021-03-21,1297219
2021-03-22,2245868
2021-03-23,2251847
2021-03-24,2322797
2021-03-25,2303803
2021-03-26,2354005
2021-03-27,2096240
2021-03-28,1282449
2021-03-29,2162529
2021-03-30,2215360
2021-03-31,2281347
2021-04-01,1748029
2021-04-02,1190096
2021-04-03,1327483
2021-04-04,1065074
2021-04-05,2163961
2021-04-06,2189554
2021-04-07,2185547
2021-04-08,2243440
2021-04-09,2297587
2021-04-10,2060006
2021-04-11,1269396
2021-04-12,2260006
2021-04-13,2292008
2021-04-14,2356257
2021-04-15,2380928
2021-04-16,2459880
2021-04-17,2182059
2021-04-18,1316267
2021-04-19,2317614
2021-04-20,2321137
2021-04-21,2339369
2021-04-22,2398889
2021-04-23,2457774
2021-04-24,2178969
2021-04-25,1335950
2021-04-26,2360935
2021-04-27,2402369
2021-04-28,2445201
2021-04-29,2480260
2021-04-30,2551314
2021-05-01,2047766
2021-05-02,1415048
2021-05-03,2418300
2021-05-04,2211026
2021-05-05,2137463
2021-05-06,2197689
2021-05-07,2328094
2021-05-08,2009287
2021-05-09,1282068
2021-05-10,1953828
2021-05-11,2133165
2021-05-12,2187287
2021-05-13,2143329
2021-05-14,2269159
2021-05-15,1973514
2021-05-16,1257826
2021-05-17,2174177
2021-05-18,2166912
2021-05-19,2214232
2021-05-20,2194367
2021-05-21,2255918
2021-05-22,1982446
2021-05-23,1251847
2021-05-24,2103138
2021-05-25,2189388
2021-05-26,2207414
2021-05-27,2200013
2021-05-28,2272033
2021-05-29,2014784
2021-05-30,1276283
2021-05-31,2222174
2021-06-01,2235253
2021-06-02,2229935
2021-06-03,2276156
2021-06-04,2331153
2021-06-05,2058001
2021-06-06,1270034
2021-06-07,2195478
2021-06-08,2205000
2021-06-09,2298732
2021-06-10,2289987
2021-06-11,2371544
2021-06-12,2129353
2021-06-13,1314255
2021-06-14,2215434
2021-06-15,2294414
2021-06-16,2396475
2021-06-17,2363747
2021-06-18,2330305
2021-06-19,2112895
2021-06-20,1299620
2021-06-21,2159555
2021-06-22,2193826
2021-06-23,2278679
2021-06-24,2285226
2021-06-25,2293588
2021-06-26,2086408
2021-06-27,1291998
2021-06-28,2159916
2021-06-29,2213622
2021-06-30,2230230
2021-07-01,2469983
2021-07-02,2483047
2021-07-03,2222941
2021-07-04,1382719
2021-07-05,2387317
2021-07-06,2436287
2021-07-07,2443081
2021-07-08,2470523
2021-07-09,2518707
2021-07-10,2224912
2021-07-11,1345255
2021-07-12,2428008
2021-07-13,2394222
2021-07-14,2500185
2021-07-15,2477949
2021-07-16,2553103
2021-07-17,2209668
2021-07-18,1429013
2021-07-19,2370470
2021-07-20,2385005
2021-07-21,2447767
2021-07-22,2415414
2021-07-23,2424920
2021-07-24,2130890
2021-07-25,1373426
2021-07-26,2306489
2021-07-27,2336324
2021-07-28,2350700
2021-07-29,2337569
2021-07-30,2450532
2021-07-31,2115643
2021-08-01,1401206
2021-08-02,2349367
2021-08-03,2397681
2021-08-04,2428164
2021-08-05,2429613
2021-08-06,2472654
2021-08-07,2139381
2021-08-08,1345162
2021-08-09,2319365
2021-08-10,2427161
2021-08-11,2405689
2021-08-12,2376805
2021-08-13,2428297
2021-08-14,2133528
2021-08-15,1348946
2021-08-16,2314942
2021-08-17,2319562
2021-08-18,2337764
2021-08-19,2347888
2021-08-20,2436703
2021-08-21,1923853
2021-08-22,1318137
2021-08-23,2387025
2021-08-24,2395753
2021-08-25,2423475
2021-08-26,2434365
2021-08-27,2471085
2021-08-28,2257046
2021-08-29,1414977
2021-08-30,2371529
2021-08-31,2407376
2021-09-01,2553275
2021-09-02,2559543
2021-09-03,2603478
2021-09-04,2319631
2021-09-05,1504189
2021-09-06,2481541
2021-09-07,2458585
2021-09-08,2393407
2021-09-09,2546793
2021-09-10,2595280
2021-09-11,2359910
2021-09-12,1495083
2021-09-13,2555920
2021-09-14,2610746
2021-09-15,2481709
2021-09-16,1245658
2021-09-17,2447492
2021-09-18,2296100
2021-09-19,1403879
2021-09-20,2569904
2021-09-21,2600061
2021-09-22,2648366
2021-09-23,2639224
2021-09-24,2699805
2021-09-25,2302870
2021-09-26,1478061
2021-09-27,2511439
2021-09-28,2561634
2021-09-29,2608909
2021-09-30,2621755
2021-10-01,2731033
2021-10-02,2420256
2021-10-03,1574862
2021-10-04,2551107
2021-10-05,2631324
2021-10-06,2672179
2021-10-07,2643897
2021-10-08,2732334
2021-10-09,2483980
2021-10-10,1537577
2021-10-11,2611462
2021-10-12,2633393
2021-10-13,2717635
2021-10-14,2689992
2021-10-15,2831678
2021-10-16,2532558
2021-10-17,1599633
2021-10-18,2648875
2021-10-19,2691653
2021-10-20,2763301
2021-10-21,2738000
2021-10-22,2816498
2021-10-23,2539090
2021-10-24,1607009
2021-10-25,2669184
2021-10-26,2752127
2021-10-27,2799037
2021-10-28,2864865
2021-10-29,2952876
2021-10-30,2607329
2021-10-31,2078208
2021-11-01,2428671
2021-11-02,1918266
2021-11-03,2789687
2021-11-04,2798645
2021-11-05,2909240
2021-11-06,2583648
2021-11-07,1704920
2021-11-08,2767333
2021-11-09,2741094
2021-11-10,2866135
2021-11-11,2897664
2021-11-12,3044270
2021-11-13,2638152
2021-11-14,1739022
2021-11-15,1904783
2021-11-16,2859148
2021-11-17,2888773
2021-11-18,2908372
2021-11-19,2964975
2021-11-20,2581253
2021-11-21,1648652
2021-11-22,2817678
2021-11-23,2813905
2021-11-24,2943028
2021-11-25,2929222
2021-11-26,3068604
2021-11-27,2718288
2021-11-28,1847404
2021-11-29,2839020
2021-11-30,2924031
2021-12-01,3179158
2021-12-02,3143223
2021-12-03,3162771
2021-12-04,2805542
2021-12-05,1848917
2021-12-06,2931430
2021-12-07,2942485
2021-12-08,3055891
2021-12-09,3090918
2021-12-10,3168147
2021-12-11,2845811
2021-12-12,1854383
2021-12-13,2949994
2021-12-14,3092049
2021-12-15,3135723
2021-12-16,3187171
2021-12-17,3202780
2021-12-18,2888945
2021-12-19,2102466
2021-12-20,2965305
2021-12-21,3052731
2021-12-22,3109442
2021-12-23,3001669
2021-12-24,2311929
2021-12-25,1135706
2021-12-26,1538698
2021-12-27,2525016
2021-12-28,2579374
2021-12-29,2649200
2021-12-30,2560603
2021-12-31,2136527
2022-01-01,1111885
2022-01-02,1441654
2022-01-03,2630451
2022-01-04,2789531
2022-01-05,2841890
2022-01-06,2518276
2022-01-07,2618156
2022-01-08,2252362
2022-01-09,1463377
2022-01-10,2561011
2022-01-11,2534256
2022-01-12,2537878
2022-01-13,2505975
2022-01-14,2569533
2022-01-15,2206835
2022-01-16,1350819
2022-01-17,2395988
2022-01-18,2434128
2022-01-19,2446255
2022-01-20,2445775
2022-01-21,2499165
2022-01-22,2138033
2022-01-23,1360637
2022-01-24,2440184
2022-01-25,2481790
2022-01-26,2529700
2022-01-27,2526019
2022-01-28,2630790
2022-01-29,2277480
2022-01-30,1467429
2022-01-31,2556408
2022-02-01,2745788
2022-02-02,2688106
2022-02-03,2705379
2022-02-04,2796939
2022-02-05,2439282
2022-02-06,1469626
2022-02-07,1794984
2022-02-08,2664666
2022-02-09,2758533
2022-02-10,2757231
2022-02-11,2882928
2022-02-12,2497298
2022-02-13,1571681
2022-02-14,2782204
2022-02-15,2819842
2022-02-16,2877468
2022-02-17,2910200
2022-02-18,2949345
2022-02-19,2570106
2022-02-20,1590388
2022-02-21,2821070
2022-02-22,2854695
2022-02-23,2945335
2022-02-24,2946223
2022-02-25,3097496
2022-02-26,2562997
2022-02-27,1654820
2022-02-28,2897925
2022-03-01,3005824
2022-03-02,3089435
2022-03-03,3066484
2022-03-04,3132874
2022-03-05,2637507
2022-03-06,1736178
2022-03-07,2983440
2022-03-08,3020204
2022-03-09,3071722
2022-03-10,3146380
2022-03-11,3287861
2022-03-12,2709662
2022-03-13,1678458
2022-03-14,3028337
2022-03-15,3091988
2022-03-16,3175066
2022-03-17,3236538
2022-03-18,3270954
2022-03-19,2696796
2022-03-20,1696066
2022-03-21,1798593
2022-03-22,3013998
2022-03-23,3177681
2022-03-24,3169336
2022-03-25,3287491
2022-03-26,2687262
2022-03-27,1786084
2022-03-28,3045765
2022-03-29,3132225
2022-03-30,3253158
2022-03-31,3245007
2022-04-01,3290259
2022-04-02,2830272
2022-04-03,1763774
2022-04-04,3100098
2022-04-05,3240884
2022-04-06,3336291
2022-04-07,3327223
2022-04-08,3349172
2022-04-09,2664209
2022-04-10,1717781
2022-04-11,2890162
2022-04-12,2970027
2022-04-13,3030664
2022-04-14,2235873
2022-04-15,1580246
2022-04-16,1711144
2022-04-17,1519930
2022-04-18,2817811
2022-04-19,2980486
2022-04-20,3096626
2022-04-21,3096568
2022-04-22,3101278
2022-04-23,2633442
2022-04-24,1752632
2022-04-25,3025507
2022-04-26,3146371
2022-04-27,3252008
2022-04-28,3266577
2022-04-29,3406037
2022-04-30,2763922
2022-05-01,1784306
2022-05-02,3108265
2022-05-03,3310010
2022-05-04,3416640
2022-05-05,3141894
2022-05-06,3426502
2022-05-07,2776905
2022-05-08,1720787
2022-05-09,3171110
2022-05-10,2715431
2022-05-11,3190630
2022-05-12,3306291
2022-05-13,3363427
2022-05-14,2805320
2022-05-15,1809176
2022-05-16,3159205
2022-05-17,3238563
2022-05-18,3323791
2022-05-19,3358793
2022-05-20,3358776
2022-05-21,2839162
2022-05-22,1758950
2022-05-23,3096843
2022-05-24,3240107
2022-05-25,3296360
2022-05-26,3341784
2022-05-27,3416597
2022-05-28,2676389
2022-05-29,1718508
2022-05-30,3122727
2022-05-31,3252392
2022-06-01,3356504
2022-06-02,3208732
2022-06-03,3355010
2022-06-04,2786697
2022-06-05,1750556
2022-06-06,3139935
2022-06-07,3234303
2022-06-08,3376642
2022-06-09,3310469
2022-06-10,3355313
2022-06-11,2772822
2022-06-12,1740074
2022-06-13,3088471
2022-06-14,3163520
2022-06-15,3265682
2022-06-16,3295460
2022-06-17,3359555
2022-06-18,2803647
2022-06-19,1722151
2022-06-20,2992109
2022-06-21,3055529
2022-06-22,3110813
2022-06-23,3142188
2022-06-24,3230587
2022-06-25,3010388
2022-06-26,1719317
2022-06-27,2950284
2022-06-28,2980884
2022-06-29,3052313
2022-06-30,3094075
2022-07-01,3123336
2022-07-02,2660241
2022-07-03,1675094
2022-07-04,2881202
2022-07-05,3006342
2022-07-06,3045789
2022-07-07,3030342
2022-07-08,3071882
2022-07-09,2453108
2022-07-10,1521629
2022-07-11,2687856
2022-07-12,2751131
2022-07-13,2810296
2022-07-14,2842450
2022-07-15,2911214
2022-07-16,2471488
2022-07-17,1646560
2022-07-18,2700446
2022-07-19,2746453
2022-07-20,2831661
2022-07-21,2801773
2022-07-22,2877956
2022-07-23,2454370
2022-07-24,1555046
2022-07-25,2698696
2022-07-26,2799072
2022-07-27,2831017
2022-07-28,2798516
2022-07-29,2857017
2022-07-30,2472455
2022-07-31,1666224
2022-08-01,2810069
2022-08-02,2843445
2022-08-03,2980682
2022-08-04,2961416
2022-08-05,3053539
2022-08-06,2548164
2022-08-07,1698338
2022-08-08,2910073
2022-08-09,2986023
2022-08-10,3101459
2022-08-11,3156258
2022-08-12,3179467
2022-08-13,2671225
2022-08-14,1661314
2022-08-15,3049993
2022-08-16,3191562
2022-08-17,3287591
2022-08-18,3302399
2022-08-19,3337070
2022-08-20,2748712
2022-08-21,1744370
2022-08-22,3179333
2022-08-23,3279084
2022-08-24,3330584
2022-08-25,3378373
2022-08-26,3390938
2022-08-27,2709660
2022-08-28,1839652
2022-08-29,3178444
2022-08-30,3312018
2022-08-31,3363362
2022-09-01,3442728
2022-09-02,3468404
2022-09-03,2795238
2022-09-04,1745097
2022-09-05,3326781
2022-09-06,3399150
2022-09-07,3474742
2022-09-08,3432876
2022-09-09,3507619
2022-09-10,2761685
2022-09-11,1719270
2022-09-12,3306647
2022-09-13,3420475
2022-09-14,3434379
2022-09-15,3064215
2022-09-16,1503227
2022-09-17,2110071
2022-09-18,1527326
2022-09-19,3111181
2022-09-20,3207222
2022-09-21,3406434
2022-09-22,3215285
2022-09-23,3345278
2022-09-24,2661971
2022-09-25,1718700
2022-09-26,3241548
2022-09-27,3301667
2022-09-28,3356457
2022-09-29,3324846
2022-09-30,3463983
2022-10-01,2834934
2022-10-02,1760304
2022-10-03,3245959
2022-10-04,3377922
2022-10-05,3377814
2022-10-06,3325300
2022-10-07,3439726
2022-10-08,2739499
2022-10-09,1716427
2022-10-10,3188800
2022-10-11,3306555
2022-10-12,3381715
2022-10-13,3388915
2022-10-14,3530779
2022-10-15,2909239
2022-10-16,1813960
2022-10-17,3285249
2022-10-18,3335203
2022-10-19,3362728
2022-10-20,3461382
2022-10-21,3501855
2022-10-22,3028113
2022-10-23,1837960
2022-10-24,3285572
2022-10-25,3421989
2022-10-26,3471210
2022-10-27,3528934
2022-10-28,3695942
2022-10-29,3152926
2022-10-30,2082645
2022-10-31,3304924
2022-11-01,2993248
2022-11-02,2175591
2022-11-03,3354653
2022-11-04,3488516
2022-11-05,2790388
2022-11-06,1769825
2022-11-07,3333375
2022-11-08,3445174
2022-11-09,3491645
2022-11-10,3485489
2022-11-11,3595871
2022-11-12,2922801
2022-11-13,1903375
2022-11-14,3372698
2022-11-15,3452186
2022-11-16,3534130
2022-11-17,3572103
2022-11-18,3701290
2022-11-19,2952687
2022-11-20,1781440
2022-11-21,1897016
2022-11-22,3301834
2022-11-23,3458164
2022-11-24,3516302
2022-11-25,3626825
2022-11-26,2774552
2022-11-27,2084521
2022-11-28,3286234
2022-11-29,3366184
2022-11-30,3403080
2022-12-01,3547171
2022-12-02,3615730
2022-12-03,2998146
2022-12-04,1959326
2022-12-05,3361924
2022-12-06,3445757
2022-12-07,3577629
2022-12-08,3553252
2022-12-09,3593087
2022-12-10,2994584
2022-12-11,2034137
2022-12-12,2951686
2022-12-13,3350583
2022-12-14,3484838
2022-12-15,3475339
2022-12-16,3496611
2022-12-17,2977274
2022-12-18,2081118
2022-12-19,3134465
2022-12-20,3203385
2022-12-21,3189877
2022-12-22,3128496
2022-12-23,3055015
2022-12-24,1975727
2022-12-25,1022377
2022-12-26,2299313
2022-12-27,2601231
2022-12-28,2729371
2022-12-29,2680794
2022-12-30,2670616
2022-12-31,1792434
2023-01-01,1035285
2023-01-02,2527398
2023-01-03,2916118
2023-01-04,3142080
2023-01-05,3217305
2023-01-06,2942020
2023-01-07,2395059
2023-01-08,1595904
2023-01-09,2864501
2023-01-10,3035359
2023-01-11,3157727
2023-01-12,3123106
2023-01-13,3190546
2023-01-14,2573951
2023-01-15,1615724
2023-01-16,3114791
2023-01-17,3173879
2023-01-18,3214581
2023-01-19,3252190
2023-01-20,3321712
2023-01-21,2713980
2023-01-22,1724248
2023-01-23,3185996
2023-01-24,3256817
2023-01-25,3261989
2023-01-26,3311774
2023-01-27,3416195
2023-01-28,2688947
2023-01-29,1680001
2023-01-30,3264393
2023-01-31,3352598
2023-02-01,3474567
2023-02-02,3427419
2023-02-03,3511317
2023-02-04,2773615
2023-02-05,1737681
2023-02-06,1816725
2023-02-07,3363725
2023-02-08,3474216
2023-02-09,3488660
2023-02-10,3561980
2023-02-11,2820194
2023-02-12,1700527
2023-02-13,3400285
2023-02-14,3484324
2023-02-15,3546629
2023-02-16,3557764
2023-02-17,3593459
2023-02-18,2858102
2023-02-19,1752096
2023-02-20,3399939
2023-02-21,3493909
2023-02-22,3549002
2023-02-23,3568104
2023-02-24,3729680
2023-02-25,2927824
2023-02-26,1808523
2023-02-27,3371687
2023-02-28,3504084
2023-03-01,3644856
2023-03-02,3615417
2023-03-03,3728532
2023-03-04,2912036
2023-03-05,1812221
2023-03-06,3420221
2023-03-07,3586811
2023-03-08,3506229
2023-03-09,3467405
2023-03-10,3675930
2023-03-11,2905899
2023-03-12,1771111
2023-03-13,3404276
2023-03-14,3528559
2023-03-15,3567611
2023-03-16,3646797
2023-03-17,3676693
2023-03-18,3028826
2023-03-19,1789208
2023-03-20,1844079
2023-03-21,3405734
2023-03-22,3564987
2023-03-23,3565143
2023-03-24,3622687
2023-03-25,2899828
2023-03-26,1853238
2023-03-27,3461399
2023-03-28,3564213
2023-03-29,3603969
2023-03-30,3648183
2023-03-31,3676935
2023-04-01,2883364
2023-04-02,1814266
2023-04-03,2966193
2023-04-04,3096001
2023-04-05,3076740
2023-04-06,2282900
2023-04-07,1560613
2023-04-08,1723930
2023-04-09,1519563
2023-04-10,3023291
2023-04-11,3218423
2023-04-12,3308774
2023-04-13,3306481
2023-04-14,3410687
2023-04-15,2851420
2023-04-16,1805581
2023-04-17,3337461
2023-04-18,3489265
2023-04-19,3542093
2023-04-20,3573468
2023-04-21,3611915
2023-04-22,2934681
2023-04-23,1762990
2023-04-24,3410171
2023-04-25,3545393
2023-04-26,3606183
2023-04-27,3556620
2023-04-28,3612799
2023-04-29,2947096
2023-04-30,1861395
2023-05-01,1835653
2023-05-02,3423073
2023-05-03,3568836
2023-05-04,3543694
2023-05-05,3354642
2023-05-06,2840731
2023-05-07,1774704
2023-05-08,3377923
2023-05-09,3486417
2023-05-10,2911499
2023-05-11,3400198
2023-05-12,3588598
2023-05-13,2862492
2023-05-14,1805467
2023-05-15,3108042
2023-05-16,3540592
2023-05-17,3612200
2023-05-18,3635360
2023-05-19,3611687
2023-05-20,2957921
2023-05-21,1831583
2023-05-22,3317728
2023-05-23,3476314
2023-05-24,3525282
2023-05-25,3591211
2023-05-26,3623112
2023-05-27,2871154
2023-05-28,1751329
2023-05-29,3289317
2023-05-30,3442017
2023-05-31,3526799
2023-06-01,3569619
2023-06-02,3562435
2023-06-03,2966405
2023-06-04,1901558
2023-06-05,3275953
2023-06-06,3408477
2023-06-07,3426046
2023-06-08,3448493
2023-06-09,3483573
2023-06-10,2779316
2023-06-11,1717544
2023-06-12,3260565
2023-06-13,3332697
2023-06-14,3399532
2023-06-15,3478170
2023-06-16,3503877
2023-06-17,2835179
2023-06-18,1728234
2023-06-19,3168038
2023-06-20,3283014
2023-06-21,3365397
2023-06-22,3364739
2023-06-23,3441342
2023-06-24,3034076
2023-06-25,1870961
2023-06-26,3156862
2023-06-27,3295740
2023-06-28,3306577
2023-06-29,3329056
2023-06-30,3395460
2023-07-01,2915078
2023-07-02,1814313
2023-07-03,3135748
2023-07-04,3229698
2023-07-05,3323454
2023-07-06,3319315
2023-07-07,3297886
2023-07-08,2770069
2023-07-09,1766213
2023-07-10,3086459
2023-07-11,3166714
2023-07-12,3273272
2023-07-13,3320249
2023-07-14,3327918
2023-07-15,2828449
2023-07-16,1871275
2023-07-17,3101478
2023-07-18,3218754
2023-07-19,3191472
2023-07-20,3279021
2023-07-21,3279634
2023-07-22,2719864
2023-07-23,1756446
2023-07-24,3098692
2023-07-25,3185615
2023-07-26,3300261
2023-07-27,3140701
2023-07-28,3299203
2023-07-29,2737344
2023-07-30,1780962
2023-07-31,3078563
2023-08-01,3293832
2023-08-02,3321304
2023-08-03,3274335
2023-08-04,3344183
2023-08-05,2789432
2023-08-06,1827596
2023-08-07,3202865
2023-08-08,3340539
2023-08-09,3421048
2023-08-10,3377956
2023-08-11,3362885
2023-08-12,2841781
2023-08-13,1801466
2023-08-14,3255692
2023-08-15,3409603
2023-08-16,3569705
2023-08-17,3421806
2023-08-18,3470597
2023-08-19,2875147
2023-08-20,1907986
2023-08-21,3367326
2023-08-22,3461002
2023-08-23,3458024
2023-08-24,3553651
2023-08-25,3563122
2023-08-26,3063961
2023-08-27,2029590
2023-08-28,3410926
2023-08-29,3557538
2023-08-30,3562154
2023-08-31,3466496
2023-09-01,3591155
2023-09-02,2970518
2023-09-03,1858888
2023-09-04,3492703
2023-09-05,3635730
2023-09-06,3705274
2023-09-07,3626459
2023-09-08,3710312
2023-09-09,2868092
2023-09-10,1790854
2023-09-11,3486439
2023-09-12,3626347
2023-09-13,3674334
2023-09-14,3666792
2023-09-15,3140947
2023-09-16,1667392
2023-09-17,1547414
2023-09-18,3413571
2023-09-19,3441886
2023-09-20,3624914
2023-09-21,3667790
2023-09-22,3719735
2023-09-23,2856695
2023-09-24,1797255
2023-09-25,3392328
2023-09-26,3541813
2023-09-27,3605677
2023-09-28,3643488
2023-09-29,3759308
2023-09-30,2934801
2023-10-01,1784765
2023-10-02,3290437
2023-10-03,3446154
2023-10-04,3500043
2023-10-05,3512336
2023-10-06,3525879
2023-10-07,2692316
2023-10-08,1698747
2023-10-09,3365874
2023-10-10,3492212
2023-10-11,3537684
2023-10-12,3488834
2023-10-13,3648287
2023-10-14,2740943
2023-10-15,1795922
2023-10-16,3358477
2023-10-17,3438928
2023-10-18,3491026
2023-10-19,3558239
2023-10-20,3574271
2023-10-21,2883466
2023-10-22,1975967
2023-10-23,3415601
2023-10-24,3491867
2023-10-25,3455796
2023-10-26,3532080
2023-10-27,3705956
2023-10-28,3007788
2023-10-29,1998488
2023-10-30,3520838
2023-10-31,3639679
2023-11-01,3239924
2023-11-02,2352122
2023-11-03,3108635
2023-11-04,2963955
2023-11-05,1839333
2023-11-06,3564132
2023-11-07,3614653
2023-11-08,3687659
2023-11-09,3688130
2023-11-10,3604674
2023-11-11,2810453
2023-11-12,1774603
2023-11-13,3414797
2023-11-14,3541290
2023-11-15,3672925
2023-11-16,3635876
2023-11-17,3714458
2023-11-18,2891108
2023-11-19,1881074
2023-11-20,1939114
2023-11-21,3443937
2023-11-22,3498385
2023-11-23,3491772
2023-11-24,3612482
2023-11-25,2817076
2023-11-26,1859274
2023-11-27,3403271
2023-11-28,3511237
2023-11-29,3574043
2023-11-30,3568292
2023-12-01,3645362
2023-12-02,3065194
2023-12-03,2005758
